d_vendor_name,d_fiscal_year,total
CHARLANNE INVESTMENTS GROUP,2020-2021,6958.128078817734
KNOWLEDGE CIRCLE,2019-2020,9218.08092485549
KNOWLEDGE CIRCLE,2020-2021,24922.959537572253
LNG PRODUCTIONS,2020-2021,13772.248275862068
PRICEWATERHOUSE COOPERS,2020-2021,969150
PROCUREMENT LAW OFFICE,2020-2021,19747.572815533982
RYERSON UNIVERSITY,2020-2021,600
S P GLOBAL MARKET INTELLIGENCE,2020-2021,21470.22900763359
WPP GROUP CANADA COMMUNICATIONS,2020-2021,302656.0533707865
